sample	length	marker	subject
TM18P2	-0.02149681524846647	Sal22UA	TM18
TM18N1	0	Sal27	TM18
TM18P1	-0.00273394008625293	Sal27	TM18
TM18P2	0.01105849355667976	Sal27	TM18
TM18N1	0	Sal41	TM18
TM18P1	0.9016750150600484	Sal41	TM18
TM18P2	0.4189729148092871	Sal41	TM18
TM18N1	0	Sal45LA	TM18
TM18P1	0.00442038587609783	Sal45LA	TM18
TM18P2	0.0315801759608183	Sal45LA	TM18
TM18N1	0	Sal45UA	TM18
TM18P1	-0.33770720880085214	Sal45UA	TM18
TM18P2	-0.2013324726290282	Sal45UA	TM18
TM18N1	0	Sal46	TM18
TM18P1	0.07500357864210372	Sal46	TM18
TM18P2	0.09239700682643592	Sal46	TM18
TM18N1	0	Sal52	TM18
TM18P1	-0.02907919532361935	Sal52	TM18
TM18P2	-0.04031057375523961	Sal52	TM18
TM18N1	0	Sal58	TM18
TM18P1	0.25711547590516215	Sal58	TM18
TM18P2	0.07242809428259678	Sal58	TM18
TM18N1	0	Sal74	TM18
TM18P1	0.20631946631033848	Sal74	TM18
TM18P2	0.21383655104585353	Sal74	TM18
TM18N1	0	Sal78	TM18
TM18P1	-0.04314533893253625	Sal78	TM18
TM18P2	0.00955583052180597	Sal78	TM18
TM18N1	0	Sal84	TM18
TM18P1	-0.00855301192741819	Sal84	TM18
TM18P2	-0.09644550672758712	Sal84	TM18
TM18N1	0	Sal87	TM18
TM18P1	-0.11818526535109708	Sal87	TM18
TM18P2	-0.10652416353447514	Sal87	TM18
TM22N1	0	JF12LA	TM22
TM22P1	0.00320262180079611	JF12LA	TM22
TM22P2	-0.02202042534476689	JF12LA	TM22
TM22P3	0.02240932695575948	JF12LA	TM22
TM22N1	0	JF12UA	TM22
TM22P1	0.05858787385286401	JF12UA	TM22
TM22P2	0.02544814636973935	JF12UA	TM22
TM22P3	0.01926174426917715	JF12UA	TM22
TM22N1	0	JF21	TM22
TM22P1	0.1717517276106082	JF21	TM22
TM22P2	0.10650847421574916	JF21	TM22
TM22P3	0.07670690026017857	JF21	TM22
TM22N1	0	JF27	TM22
TM22P1	0.00141848617609019	JF27	TM22
TM22P2	0.00791351499566639	JF27	TM22
TM22P3	0.01116581942216532	JF27	TM22
TM22N1	0	Nax11	TM22
TM22P1	0.05738634595931335	Nax11	TM22
TM22P2	0.15314228409047592	Nax11	TM22
TM22P3	0.1874347083228121	Nax11	TM22
TM22N1	0	Nax17	TM22
TM22P1	-0.1825572019332524	Nax17	TM22
TM22P2	-0.449941734223942	Nax17	TM22
TM22P3	-0.3178433387656563	Nax17	TM22
TM22N1	0	Nax18	TM22
TM22P1	0.04809459440460273	Nax18	TM22
TM22P2	-0.01230291289296525	Nax18	TM22
TM22P3	-0.0283539282969838	Nax18	TM22
TM22N1	0	Nax30	TM22
TM22P1	-0.06348758254699405	Nax30	TM22
TM22P2	-0.06265576559915242	Nax30	TM22
TM22P3	-0.06152018563631412	Nax30	TM22
TM22N1	0	Nax38	TM22
TM22P1	0.69820871136102	Nax38	TM22
TM22P2	0.6296160359279259	Nax38	TM22
TM22P3	0.6610580549375822	Nax38	TM22
TM22N1	0	Nax40	TM22
TM22P1	-0.02420685029248392	Nax40	TM22
TM22P2	-0.16850553306732063	Nax40	TM22
TM22P3	-0.2081008829368587	Nax40	TM22
TM22N1	0	Nax49	TM22
TM22P1	0.02488615504330171	Nax49	TM22
TM22P2	0.02498974115921992	Nax49	TM22
TM22P3	-0.00163915966303873	Nax49	TM22
TM22N1	0	Nax50	TM22
TM22P1	0.04810605390765099	Nax50	TM22
TM22P2	0.02235650627553642	Nax50	TM22
TM22P3	0.01084448859579723	Nax50	TM22
TM22N1	0	Nax51	TM22
TM22P1	0.03588835502587262	Nax51	TM22
TM22P2	0.405684391005356	Nax51	TM22
TM22P3	0.27867621677065113	Nax51	TM22
TM22N1	0	Nax56	TM22
TM22P1	0.1814387178274286	Nax56	TM22
TM22P2	0.18822987016660875	Nax56	TM22
TM22P3	0.15974117553979195	Nax56	TM22
TM22N1	0	Nax68	TM22
TM22P1	0.0311050596033442	Nax68	TM22
TM22P2	0.0109511695725013	Nax68	TM22
TM22P3	0.01034522102496593	Nax68	TM22
TM22N1	0	S1124	TM22
TM22P1	0.15968426382550405	S1124	TM22
TM22P2	0.1071940317114013	S1124	TM22
TM22P3	0.08691006413856517	S1124	TM22
TM22N1	0	Sal21	TM22
TM22P1	0.01927410717117661	Sal21	TM22
TM22P2	-0.0318823894586373	Sal21	TM22
TM22P3	0.0223851076634034	Sal21	TM22
TM22N1	0	Sal22	TM22
TM22P1	0.05168332298864975	Sal22	TM22
TM22P2	0.02070469388744467	Sal22	TM22
TM22P3	0.03408128983585401	Sal22	TM22
TM22N1	0	Sal27	TM22
TM22P1	0.10590441982264132	Sal27	TM22
TM22P2	-0.02085543140341483	Sal27	TM22
TM22P3	-0.11663801476734958	Sal27	TM22
TM22N1	0	Sal41UA	TM22
TM22P1	-0.0229036693457898	Sal41UA	TM22
TM22P2	0.00473373303507029	Sal41UA	TM22
TM22P3	-0.00187645985903728	Sal41UA	TM22
TM22N1	0	Sal45	TM22
TM22P1	7.999610198385909e-4	Sal45	TM22
TM22P2	-6.878899288680351e-4	Sal45	TM22
TM22P3	-0.00936728069751602	Sal45	TM22
TM22N1	0	Sal46	TM22
TM22P1	0.04106122498919973	Sal46	TM22
TM22P2	0.03797642762232156	Sal46	TM22
TM22P3	0.03487064444052334	Sal46	TM22
TM22N1	0	Sal52	TM22
TM22P1	-0.6449280388095677	Sal52	TM22
TM22P2	-1.009107702912337	Sal52	TM22
TM22P3	-0.7911517973208833	Sal52	TM22
TM22N1	0	Sal58	TM22
TM22P1	-0.00236190775158373	Sal58	TM22
TM22P2	-0.01437130620891258	Sal58	TM22
TM22P3	-0.01412736471106068	Sal58	TM22
TM22N1	0	Sal66	TM22
TM22P1	0.13016907121425805	Sal66	TM22
TM22P2	0.08440676493066057	Sal66	TM22
TM22P3	0.09670183538526134	Sal66	TM22
TM22N1	0	Sal74LA	TM22
TM22P1	-0.0013684325719776	Sal74LA	TM22
TM22P2	-0.0496388820225877	Sal74LA	TM22
TM22P3	0.00531948613770838	Sal74LA	TM22
TM22N1	0	Sal74UA	TM22
TM22P1	0.30891702098459906	Sal74UA	TM22
TM22P2	0.34626518550633545	Sal74UA	TM22
TM22P3	0.3139100898568561	Sal74UA	TM22
TM22N1	0	Sal78	TM22
TM22P1	0.06496873511630552	Sal78	TM22
TM22P2	-0.31372836717064567	Sal78	TM22
TM22P3	-0.09259515498295956	Sal78	TM22
TM22N1	0	Sal84	TM22
TM22P1	-0.09753210077085583	Sal84	TM22
TM22P2	0.5894110496111344	Sal84	TM22
TM22P3	0.5294432011005785	Sal84	TM22
TM22N1	0	Sal87	TM22
TM22P1	0.24450416694001653	Sal87	TM22
TM22P2	0.1369830760534514	Sal87	TM22
TM22P3	0.1425712852306109	Sal87	TM22
TM23N1	0	JF12	TM23
TM23P1	-0.01121822036751485	JF12	TM23
TM23P2	-0.01128400574965127	JF12	TM23
TM23N1	0	JF27	TM23
TM23P1	0.00530372790658928	JF27	TM23
TM23P2	0.2149368097126274	JF27	TM23
TM23N1	0	Nax10	TM23
TM23P1	-0.04987825323305572	Nax10	TM23
TM23P2	2.606847756838615e-4	Nax10	TM23
TM23N1	0	Nax11	TM23
TM23P1	0.01180194011934698	Nax11	TM23
TM23P2	0.11396462271238406	Nax11	TM23
TM23N1	0	Nax17	TM23
TM23P1	-0.08694455235390874	Nax17	TM23
TM23P2	-0.05959460514698467	Nax17	TM23
TM23N1	0	Nax38	TM23
TM23P1	0.05895920720941383	Nax38	TM23
TM23P2	0.12143362313885309	Nax38	TM23
TM23N1	0	Nax40	TM23
TM23P1	-0.03070034216860184	Nax40	TM23
TM23P2	-0.01852869365584197	Nax40	TM23
TM23N1	0	Nax49	TM23
TM23P1	0.00495814525109805	Nax49	TM23
TM23P2	0.02625182178185881	Nax49	TM23
TM23N1	0	Nax50	TM23
TM23P1	-0.0293882053864789	Nax50	TM23
TM23P2	-0.296950577789612	Nax50	TM23
TM23N1	0	Nax51	TM23
TM23P1	0.01886855737928972	Nax51	TM23
TM23P2	-0.0215279844820726	Nax51	TM23
TM23N1	0	Nax56	TM23
TM23P1	-0.19768359848541503	Nax56	TM23
TM23P2	-0.7072929543139415	Nax56	TM23
TM23N1	0	S1124	TM23
TM23P1	-4.51982588428379e-4	S1124	TM23
TM23P2	0.6262450405716908	S1124	TM23
TM23N1	0	Sal21	TM23
TM23P1	0.08411032799248197	Sal21	TM23
TM23P2	0.27478974790229493	Sal21	TM23
TM23N1	0	Sal22LA	TM23
TM23P1	0.11960663836277384	Sal22LA	TM23
TM23P2	0.13612745212797384	Sal22LA	TM23
TM23N1	0	Sal22UA	TM23
TM23P1	0.06481628239005799	Sal22UA	TM23
TM23P2	-0.09364134592098106	Sal22UA	TM23
TM23N1	0	Sal27	TM23
TM23P1	-0.1776089914525718	Sal27	TM23
TM23P2	0.03828195356819952	Sal27	TM23
TM23N1	0	Sal41UA	TM23
TM23P1	0.0961131714465493	Sal41UA	TM23
TM23P2	-0.5211773558677404	Sal41UA	TM23
TM23N1	0	Sal45LA	TM23
TM23P1	-0.06059116602247583	Sal45LA	TM23
TM23P2	-0.02390794137369489	Sal45LA	TM23
TM23N1	0	Sal45UA	TM23
TM23P1	-0.06625006012305823	Sal45UA	TM23
TM23P2	-0.1077018657658182	Sal45UA	TM23
TM23N1	0	Sal46	TM23
TM23P1	-0.08708506136077832	Sal46	TM23
TM23P2	-0.0378816049318238	Sal46	TM23
TM23N1	0	Sal52	TM23
TM23P1	-0.08846677252787938	Sal52	TM23
TM23P2	-0.12359378909482864	Sal52	TM23
TM23N1	0	Sal58	TM23
TM23P1	0.04573146921717086	Sal58	TM23
TM23P2	0.1287022471217547	Sal58	TM23
TM23N1	0	Sal66	TM23
TM23P1	-0.13303763966866855	Sal66	TM23
TM23P2	0.04429957396480644	Sal66	TM23
TM23N1	0	Sal74	TM23
TM23P1	0.13420400092735596	Sal74	TM23
TM23P2	0.308245388907626	Sal74	TM23
TM23N1	0	Sal78	TM23
TM23P1	0.05558540343801033	Sal78	TM23
TM23P2	-0.01445555910138995	Sal78	TM23
TM23N1	0	Sal84	TM23
TM23P1	-0.8999100965908662	Sal84	TM23
TM23P2	-1.177229842791664	Sal84	TM23
TM25N1	0	JF12UA	TM25
TM25P1	0.03170468963238981	JF12UA	TM25
TM25P2	0.01533735090362897	JF12UA	TM25
TM25N1	0	JF21	TM25
TM25P1	-0.20402236260824136	JF21	TM25
TM25P2	-0.15164882487127063	JF21	TM25
TM25N1	0	Nax10	TM25
TM25P1	0.02674600888988787	Nax10	TM25
TM25P2	-0.01226832421974011	Nax10	TM25
TM25N1	0	Nax11	TM25
TM25P1	0.01820888464171632	Nax11	TM25
TM25P2	-0.01770850625555331	Nax11	TM25
TM25N1	0	Nax17	TM25
TM25P1	0.2288681780787769	Nax17	TM25
TM25P2	0.05037210252472857	Nax17	TM25
TM25N1	0	Nax18	TM25
TM25P1	0.04686156225980964	Nax18	TM25
TM25P2	0.01839331105234754	Nax18	TM25
TM25N1	0	Nax30	TM25
TM25P1	-0.03200969904527806	Nax30	TM25
TM25P2	-0.09162145642771868	Nax30	TM25
TM25N1	0	Nax40UA	TM25
TM25P1	0.04795536727188576	Nax40UA	TM25
TM25P2	0.02162872337802257	Nax40UA	TM25
TM25N1	0	Nax50LA	TM25
TM25P1	0.06326151651955181	Nax50LA	TM25
TM25P2	0.03781976948485477	Nax50LA	TM25
TM25N1	0	Nax50UA	TM25
TM25P1	0.01868696968948802	Nax50UA	TM25
TM25P2	-0.00834278419726741	Nax50UA	TM25
TM25N1	0	Nax51	TM25
TM25P1	0.03229230743223699	Nax51	TM25
TM25P2	0.00649743993034057	Nax51	TM25
TM25N1	0	Nax56	TM25
TM25P1	0.05816691047680944	Nax56	TM25
TM25P2	0.07134835115637106	Nax56	TM25
TM25N1	0	S1124	TM25
TM25P1	0.04029941843778228	S1124	TM25
TM25P2	0.01787939292584628	S1124	TM25
TM25N1	0	Sal21	TM25
TM25P1	0.01846407276237727	Sal21	TM25
TM25P2	0.00186740361926718	Sal21	TM25
TM25N1	0	Sal22	TM25
TM25P1	-0.00441386707682855	Sal22	TM25
TM25P2	-0.01650523111337953	Sal22	TM25
TM25N1	0	Sal27	TM25
TM25P1	0.08484683885036004	Sal27	TM25
TM25P2	-0.00953510139029312	Sal27	TM25
TM25N1	0	Sal45	TM25
TM25P1	0.03972040402396182	Sal45	TM25
TM25P2	-0.1692132165753657	Sal45	TM25
TM25N1	0	Sal46	TM25
TM25P1	-0.09861687664211516	Sal46	TM25
TM25P2	-0.03880243458765431	Sal46	TM25
TM25N1	0	Sal52	TM25
TM25P1	0.0277044303138636	Sal52	TM25
TM25P2	0.04389320708819477	Sal52	TM25
TM25N1	0	Sal58	TM25
TM25P1	0.0236051024042978	Sal58	TM25
TM25P2	0.00258164973995622	Sal58	TM25
TM25N1	0	Sal74	TM25
TM25P1	-0.4367794681946609	Sal74	TM25
TM25P2	-0.17983673213115026	Sal74	TM25
TM25N1	0	Sal78	TM25
TM25P1	0.049634324667439333	Sal78	TM25
TM25P2	0.0201228618136624	Sal78	TM25
TM25N1	0	Sal84LA	TM25
TM25P1	-0.01643674127236361	Sal84LA	TM25
TM25P2	-0.00870427450127087	Sal84LA	TM25
TM25N1	0	Sal84UA	TM25
TM25P1	0.00362747819909725	Sal84UA	TM25
TM25P2	6.851247398516058e-4	Sal84UA	TM25
TM26N1	0	JF12	TM26
TM26P1	0.6735746173569779	JF12	TM26
TM26P2	0.5171266433163542	JF12	TM26
TM26N1	0	JF27	TM26
TM26P1	-0.00508777883076838	JF27	TM26
TM26P2	-0.0782752319597555	JF27	TM26
TM26N1	0	Nax10	TM26
TM26P1	-0.03771028770602003	Nax10	TM26
TM26P2	-0.04923174712138678	Nax10	TM26
TM26N1	0	Nax11	TM26
TM26P1	-0.09283234984324372	Nax11	TM26
TM26P2	-0.05375078336889949	Nax11	TM26
TM26N1	0	Nax17	TM26
TM26P1	-0.10733664289174703	Nax17	TM26
TM26P2	-0.12107683104729627	Nax17	TM26
TM26N1	0	Nax30	TM26
TM26P1	0.03643483003913861	Nax30	TM26
TM26P2	-0.02311892963506778	Nax30	TM26
TM26N1	0	Nax38	TM26
TM26P1	-0.16156011520939462	Nax38	TM26
TM26P2	-0.08157127116473362	Nax38	TM26
TM26N1	0	Nax40UA	TM26
TM26P1	0.0561821427026361	Nax40UA	TM26
TM26P2	0.08435495246568259	Nax40UA	TM26
TM26N1	0	Nax49	TM26
TM26P1	-0.0227512062875661	Nax49	TM26
TM26P2	-0.02273666921874584	Nax49	TM26
TM26N1	0	Nax50	TM26
TM26P1	0.9662746654613884	Nax50	TM26
TM26P2	0.47617359787218216	Nax50	TM26
TM26N1	0	Nax51	TM26
TM26P1	0.10405292705632974	Nax51	TM26
TM26P2	0.1420687297251506	Nax51	TM26
TM26N1	0	Nax56	TM26
TM26P1	-0.01333266910889996	Nax56	TM26
TM26P2	0.08351527756174537	Nax56	TM26
TM26N1	0	S1124	TM26
TM26P1	-0.11904141866863548	S1124	TM26
TM26P2	-0.1089693209356879	S1124	TM26
TM26N1	0	Sal21	TM26
TM26P1	0.083070614099233	Sal21	TM26
TM26P2	0.120536575093519	Sal21	TM26
TM26N1	0	Sal22LA	TM26
TM26P1	0.04441293755421105	Sal22LA	TM26
TM26P2	0.07256731712911169	Sal22LA	TM26
TM26N1	0	Sal22UA	TM26
TM26P1	0.0536410349986558	Sal22UA	TM26
TM26P2	0.09752450262794676	Sal22UA	TM26
TM26N1	0	Sal27	TM26
TM26P1	-0.01254541157318467	Sal27	TM26
TM26P2	0.05065134957552919	Sal27	TM26
TM26N1	0	Sal41LA	TM26
TM26P1	0.03189904561822843	Sal41LA	TM26
TM26P2	0.01554841384311167	Sal41LA	TM26
TM26N1	0	Sal41UA	TM26
TM26P1	-0.16289597512985887	Sal41UA	TM26
TM26P2	-0.06922268179663504	Sal41UA	TM26
TM26N1	0	Sal45LA	TM26
TM26P1	-0.2865374314387785	Sal45LA	TM26
TM26P2	-0.19196542977606823	Sal45LA	TM26
TM26N1	0	Sal45UA	TM26
TM26P1	-0.01826942590584668	Sal45UA	TM26
TM26P2	-0.0363935701322271	Sal45UA	TM26
TM26N1	0	Sal46	TM26
TM26P1	0.00263359776299454	Sal46	TM26
TM26P2	0.00717947913975214	Sal46	TM26
TM26N1	0	Sal52	TM26
TM26P1	0.01323124264472808	Sal52	TM26
TM26P2	0.00949566285627767	Sal52	TM26
TM26N1	0	Sal58	TM26
TM26P1	-0.00461031694738567	Sal58	TM26
TM26P2	0.00266856950705296	Sal58	TM26
TM26N1	0	Sal74	TM26
TM26P1	0.0552237105045128	Sal74	TM26
TM26P2	0.03925574857215608	Sal74	TM26
TM26N1	0	Sal78	TM26
TM26P1	-0.04384464287129752	Sal78	TM26
TM26P2	-0.04642696655648093	Sal78	TM26
TM26N1	0	Sal84	TM26
TM26P1	-0.09002653486292456	Sal84	TM26
TM26P2	-0.08941055739676917	Sal84	TM26
TM26N1	0	Sal87	TM26
TM26P1	0.0581720766842766	Sal87	TM26
TM26P2	0.06165841292689356	Sal87	TM26
TM28N1	0	JF12	TM28
TM28P1	0.05572111303910265	JF12	TM28
TM28P2	0.06056346538419843	JF12	TM28
TM28N1	0	JF21	TM28
TM28P1	-0.016615461051801	JF21	TM28
TM28P2	-0.13505463875047496	JF21	TM28
TM28N1	0	Nax10	TM28
TM28P1	-0.02205290885919564	Nax10	TM28
TM28P2	0.01076402391756437	Nax10	TM28
TM28N1	0	Nax11	TM28
TM28P1	0.00961212902389352	Nax11	TM28
TM28P2	-0.01679776836650104	Nax11	TM28
TM28N1	0	Nax17	TM28
TM28P1	-0.18170709669200047	Nax17	TM28
TM28P2	0.13724270493731527	Nax17	TM28
TM28N1	0	Nax18	TM28
TM28P1	-0.02882052480536145	Nax18	TM28
TM28P2	0.06560192845082913	Nax18	TM28
TM28N1	0	Nax38	TM28
TM28P1	-0.2262692490271956	Nax38	TM28
TM28P2	-0.2520729131753221	Nax38	TM28
TM28N1	0	Nax49	TM28
TM28P1	-0.10352535456182864	Nax49	TM28
TM28P2	-0.00428356056143686	Nax49	TM28
TM28N1	0	Nax50LA	TM28
TM28P1	-0.09313093959292208	Nax50LA	TM28
TM28P2	-0.0459105182958095	Nax50LA	TM28
TM28N1	0	Nax50UA	TM28
TM28P1	5.006526014470492e-4	Nax50UA	TM28
TM28P2	0.00371660460697409	Nax50UA	TM28
TM28N1	0	Nax51	TM28
TM28P1	-0.03564796351972976	Nax51	TM28
TM28P2	-0.05383265157104588	Nax51	TM28
TM28N1	0	Nax56	TM28
TM28P1	-0.02082413434091101	Nax56	TM28
TM28P2	-0.04835670309486506	Nax56	TM28
TM28N1	0	S1124	TM28
TM28P1	-0.09231259118113666	S1124	TM28
TM28P2	0.03368010881990546	S1124	TM28
TM28N1	0	Sal21	TM28
TM28P1	0.1350714708154599	Sal21	TM28
TM28P2	0.05367625564916833	Sal21	TM28
TM28N1	0	Sal22	TM28
TM28P1	0.00119973890559466	Sal22	TM28
TM28P2	0.03550478612719265	Sal22	TM28
TM28N1	0	Sal45	TM28
TM28P1	0.01083306327388644	Sal45	TM28
TM28P2	-0.00404356973788022	Sal45	TM28
TM28N1	0	Sal46	TM28
TM28P1	-0.0011080105523149	Sal46	TM28
TM28P2	0.07567781937624218	Sal46	TM28
TM28N1	0	Sal52LA	TM28
TM28P1	-0.00929105758664095	Sal52LA	TM28
TM28P2	-0.00233718759809731	Sal52LA	TM28
TM28N1	0	Sal52UA	TM28
TM28P1	-0.05328877401494614	Sal52UA	TM28
TM28P2	-0.00483417035859812	Sal52UA	TM28
TM28N1	0	Sal58	TM28
TM28P1	0.06106641970119497	Sal58	TM28
TM28P2	-0.03530501718172152	Sal58	TM28
TM28N1	0	Sal74	TM28
TM28P1	0.08200274333722657	Sal74	TM28
TM28P2	-0.08729566094515206	Sal74	TM28
TM28N1	0	Sal78	TM28
TM28P1	0.00390058510347435	Sal78	TM28
TM28P2	4.4800290042967816e-4	Sal78	TM28
TM28N1	0	Sal84	TM28
TM28P1	0.01818931255796485	Sal84	TM28
TM28P2	0.05934310410614385	Sal84	TM28
TM28N1	0	Sal87	TM28
TM28P1	0.03121177994442092	Sal87	TM28
TM28P2	0.0223583003005916	Sal87	TM28
TM29N1	0	JF21	TM29
TM29P1	-0.03975386501480393	JF21	TM29
TM29P2	0.03339488329280193	JF21	TM29
TM29N1	0	JF27LA	TM29
TM29P1	0.0661513604832229	JF27LA	TM29
TM29P2	0.05601915435405713	JF27LA	TM29
TM29N1	0	JF27UA	TM29
TM29P1	0.02189244656687794	JF27UA	TM29
TM29P2	0.04690710191199576	JF27UA	TM29
TM29N1	0	Nax10	TM29
TM29P1	0.0058738268403311	Nax10	TM29
TM29P2	-0.03237150484392037	Nax10	TM29
TM29N1	0	Nax11	TM29
TM29P1	0.05925862541490101	Nax11	TM29
TM29P2	0.01756162987561271	Nax11	TM29
TM29N1	0	Nax17	TM29
TM29P1	0.01760608357095838	Nax17	TM29
TM29P2	0.05429651293846405	Nax17	TM29
TM29N1	0	Nax30	TM29
TM29P1	-0.33245487353489356	Nax30	TM29
TM29P2	0.04343088174257925	Nax30	TM29
TM29N1	0	Nax38	TM29
TM29P1	0.09925270716033552	Nax38	TM29
TM29P2	0.3722959593800761	Nax38	TM29
TM29N1	0	Nax49	TM29
TM29P1	0.05265466453174561	Nax49	TM29
TM29P2	0.04791374435596962	Nax49	TM29
TM29N1	0	Nax50LA	TM29
TM29P1	-0.02486539247290231	Nax50LA	TM29
TM29P2	-0.00192197964267304	Nax50LA	TM29
TM29N1	0	Nax50UA	TM29
TM29P1	-0.00440984748867734	Nax50UA	TM29
TM29P2	-0.01591489122139844	Nax50UA	TM29
TM29N1	0	Nax51	TM29
TM29P1	-0.97100143984627	Nax51	TM29
TM29P2	-0.04073584218235471	Nax51	TM29
TM29N1	0	Nax56LA	TM29
TM29P1	0.08534921313320742	Nax56LA	TM29
TM29P2	-0.00478574954359034	Nax56LA	TM29
TM29N1	0	Nax56UA	TM29
TM29P1	0.04603896487684089	Nax56UA	TM29
TM29P2	-0.02207157678969729	Nax56UA	TM29
TM29N1	0	Nax68	TM29
TM29P1	0.02023458807107303	Nax68	TM29
TM29P2	0.05946977702968903	Nax68	TM29
TM29N1	0	S1124	TM29
TM29P1	-0.23678219583470828	S1124	TM29
TM29P2	0.02166957535945624	S1124	TM29
TM29N1	0	Sal21	TM29
TM29P1	-0.00944928323781146	Sal21	TM29
TM29P2	-0.02404026032391337	Sal21	TM29
TM29N1	0	Sal22	TM29
TM29P1	-0.0158549586002934	Sal22	TM29
TM29P2	-0.11494709097335898	Sal22	TM29
TM29N1	0	Sal27	TM29
TM29P1	0.04848404230463643	Sal27	TM29
TM29P2	-0.01166671739775271	Sal27	TM29
TM29N1	0	Sal41	TM29
TM29P1	0.40648644702206216	Sal41	TM29
TM29P2	-0.0171929454183326	Sal41	TM29
TM29N1	0	Sal45	TM29
TM29P1	0.06352055316297056	Sal45	TM29
TM29P2	-0.01098024805015285	Sal45	TM29
TM29N1	0	Sal46	TM29
TM29P1	0.00771452843462849	Sal46	TM29
TM29P2	0.00738696288360607	Sal46	TM29
TM29N1	0	Sal52	TM29
TM29P1	-0.04547822125375678	Sal52	TM29
TM29P2	0.02084785681373002	Sal52	TM29
TM29N1	0	Sal58	TM29
TM29P1	0.00193334888967644	Sal58	TM29
TM29P2	-0.00597502658017434	Sal58	TM29
TM29N1	0	Sal74	TM29
TM29P1	-0.14123335941764825	Sal74	TM29
TM29P2	0.08810509386875198	Sal74	TM29
TM29N1	0	Sal78	TM29
TM29P1	-0.2525016394908546	Sal78	TM29
TM29P2	0.0080954031000533	Sal78	TM29
TM29N1	0	Sal84	TM29
TM29P1	-0.08810096675516066	Sal84	TM29
TM29P2	8.561099205470768e-4	Sal84	TM29
TM29N1	0	Sal87	TM29
TM29P1	-0.15461969291047284	Sal87	TM29
TM29P2	0.18922196061986615	Sal87	TM29
TM2N1	0	JF12	TM2
TM2P1	0.14795242834543343	JF12	TM2
TM2P2	0.06979520136913786	JF12	TM2
TM2N1	0	JF27	TM2
TM2P1	0.03483897247003931	JF27	TM2
TM2P2	-0.01067023743750272	JF27	TM2
TM2N1	0	Nax10	TM2
TM2P1	0.04794713046112298	Nax10	TM2
TM2P2	0.02159061975036769	Nax10	TM2
TM2N1	0	Nax11	TM2
TM2P1	-0.00783750076677591	Nax11	TM2
TM2P2	0.02190735479044514	Nax11	TM2
TM2N1	0	Nax17	TM2
TM2P1	-0.3080013260983754	Nax17	TM2
TM2P2	-0.01885897780855661	Nax17	TM2
TM2N1	0	Nax40UA	TM2
TM2P1	0.10702293200229553	Nax40UA	TM2
TM2P2	0.08083226383814823	Nax40UA	TM2
TM2N1	0	Nax43	TM2
TM2P1	-0.1332456462091236	Nax43	TM2
TM2P2	-0.0740882575882491	Nax43	TM2
TM2N1	0	Nax47	TM2
TM2P1	-0.18438220058529797	Nax47	TM2
TM2P2	0.326690151309208	Nax47	TM2
TM2N1	0	Nax50UA	TM2
TM2P1	-0.0654692703473192	Nax50UA	TM2
TM2P2	-0.00239662385758721	Nax50UA	TM2
TM2N1	0	Nax51	TM2
TM2P1	0.05117151042258516	Nax51	TM2
TM2P2	0.08382193092720414	Nax51	TM2
TM2N1	0	Nax55	TM2
TM2P1	-0.00569006006694028	Nax55	TM2
TM2P2	0.07389310237804514	Nax55	TM2
TM2N1	0	S1124	TM2
TM2P1	0.0245453442137542	S1124	TM2
TM2P2	-0.16255616212872726	S1124	TM2
TM2N1	0	Sal21LA	TM2
TM2P1	0.07337580558431656	Sal21LA	TM2
TM2P2	0.02373804215105313	Sal21LA	TM2
TM2N1	0	Sal21UA	TM2
TM2P1	-0.11561031414691714	Sal21UA	TM2
TM2P2	-0.16470129194251815	Sal21UA	TM2
TM2N1	0	Sal22LA	TM2
TM2P1	0.00431550675198133	Sal22LA	TM2
TM2P2	-0.07009435143699738	Sal22LA	TM2
TM2N1	0	Sal22UA	TM2
TM2P1	0.07461086525229099	Sal22UA	TM2
TM2P2	0.03817897667071213	Sal22UA	TM2
TM2N1	0	Sal27	TM2
TM2P1	0.08316757586513246	Sal27	TM2
TM2P2	-0.03463567825286073	Sal27	TM2
TM2N1	0	Sal41LA	TM2
TM2P1	-0.05669521864002291	Sal41LA	TM2
TM2P2	-0.01551635980027832	Sal41LA	TM2
TM2N1	0	Sal41UA	TM2
TM2P1	0.08423071202689814	Sal41UA	TM2
TM2P2	0.18874754366100177	Sal41UA	TM2
TM2N1	0	Sal45	TM2
TM2P1	0.05294429277553014	Sal45	TM2
TM2P2	0.03822521869131501	Sal45	TM2
TM2N1	0	Sal46	TM2
TM2P1	0.01817240882480053	Sal46	TM2
TM2P2	0.00944526495714459	Sal46	TM2
TM2N1	0	Sal52	TM2
TM2P1	0.01273329025927338	Sal52	TM2
TM2P2	0.03697300018386373	Sal52	TM2
TM2N1	0	Sal58	TM2
TM2P1	-0.03914266154284673	Sal58	TM2
TM2P2	0.04418262255193506	Sal58	TM2
TM2N1	0	Sal66	TM2
TM2P1	-0.11151641742850772	Sal66	TM2
TM2P2	0.26401508624369896	Sal66	TM2
TM2N1	0	Sal74	TM2
TM2P1	0.05045137084654572	Sal74	TM2
TM2P2	-0.00655209666970724	Sal74	TM2
TM2N1	0	Sal78LA	TM2
TM2P1	0.0748650725796014	Sal78LA	TM2
TM2P2	0.07873358371520967	Sal78LA	TM2
TM2N1	0	Sal87	TM2
TM2P1	0.00947227187426191	Sal87	TM2
